"logFC","logCPM","PValue","FDR","ID"
1.72011646293561,3.42882521031776,2.81892729370665e-10,3.49786501117783e-09,"11538"
1.71883764063212,3.46073165389197,1.98168862511936e-10,2.5064862456956e-09,"11776"
1.71801039354636,2.36887771349398,2.4460241537618e-05,0.000153057905600421,"150"
1.71728656759597,1.67779661626095,0.0116118512364713,0.0368339174142701,"18915"
1.71626333708953,3.78021876318779,8.79150354725426e-12,1.29787476551028e-10,"7700"
1.71543814275306,3.91051232406004,3.72243943100619e-12,5.726945915531e-11,"10751"
1.71388479592909,3.77955958305878,1.04500341656744e-11,1.52376266232972e-10,"5398"
1.71313607274942,3.77280909560071,6.98601944459863e-12,1.04432739492681e-10,"17341"
1.70644394459155,8.08427508163997,2.16486223371853e-20,6.88440695262083e-19,"13583"
1.70603681472972,2.2936721658103,6.86741136622028e-05,0.000393177939649252,"3647"
1.70259405815488,2.7856070379624,1.95775950728299e-07,1.70518117141908e-06,"8607"
1.70065414353636,3.36494752699114,5.18919702035147e-10,6.23130331634236e-09,"1542"
1.70060702551179,10.9742690765163,1.06098145990861e-20,3.46095069009707e-19,"13576"
1.6998677102747,3.82660144685673,1.181831306108e-11,1.70883985883171e-10,"4497"
1.69981631754204,1.99353454048942,0.00145419447104107,0.00611876818100947,"23"
1.69904412285176,2.12350440182174,0.000190536655539919,0.00100258824984073,"16098"
1.69659228505725,2.17887574544612,0.000143224765926328,0.000772378568340089,"11828"
1.6929263088087,4.62748979678202,1.27029043517422e-14,2.51737619120904e-13,"9689"
1.69220721808889,3.44259568041547,3.89887841625225e-10,4.75402740735703e-09,"11648"
1.69059349781147,5.75798345164571,2.42467542062816e-17,6.12133814635979e-16,"6849"
1.6902745851557,2.1845547707758,0.000128146684236956,0.000697295729503756,"4215"
1.68920669295722,3.8444543270283,1.15243340131961e-11,1.66887476156009e-10,"12135"
1.68686801058798,5.85078250384959,1.69394241431734e-17,4.33416398056801e-16,"13864"
1.68608603481267,3.48978549744819,3.33523564844636e-10,4.09304775602806e-09,"10116"
1.68528180451357,6.39893477537287,2.92983485103756e-18,7.92349211494986e-17,"17796"
1.68526751694637,8.9551795230866,3.31381997214233e-20,1.03305208819576e-18,"2478"
1.68307682816766,9.58807733962455,2.95528983588301e-20,9.24319234501464e-19,"2790"
1.68204655780091,3.16605943593024,7.88893211818912e-09,8.24278350378759e-08,"7395"
1.68020447859819,1.67325556716558,0.0138043841505049,0.0425586607822889,"16344"
1.67947592330248,7.00409968899593,5.67441904131826e-19,1.6273239501424e-17,"14195"
1.67851392293766,5.30108482468992,2.44837239839889e-16,5.73856172637074e-15,"12020"
1.67742428445183,2.18084918086933,0.000135477451572159,0.000734448720187731,"11753"
1.67730110186553,2.09619128368494,0.000381984062328246,0.00186138794232591,"10936"
1.67494384519472,3.59538891960347,1.36094030429735e-10,1.75169163912442e-09,"2594"
1.67364069590473,9.63406100086494,4.37550074723744e-20,1.35733466807684e-18,"13573"
1.67308904014944,3.81058549414067,2.14678013528479e-11,3.00565050651783e-10,"8550"
1.67290272457405,5.04031330799744,2.07503621455104e-15,4.43133436819478e-14,"5777"
1.67173692692595,7.01232950688013,8.20496667187974e-19,2.32494466068115e-17,"13581"
1.66954359032964,6.0708479373589,1.2076090768925e-17,3.14061072942523e-16,"12676"
1.66911038398146,7.65582044385385,3.14270550627654e-19,9.15096074181903e-18,"5057"
1.66622347090689,4.81295458284778,7.52298967427925e-15,1.51940381878927e-13,"1139"
1.66463771725876,1.92999043264223,0.00220352295644597,0.00878493980011059,"18908"
1.66422959682208,3.46551540034139,7.2259262247837e-10,8.5526315073266e-09,"9954"
1.66406050935633,7.4323579409198,5.08959878304193e-19,1.46403080145532e-17,"7396"
1.66354435997652,5.00564789476682,3.1881237922455e-15,6.68801438627412e-14,"2905"
1.66058343059092,3.74986824844595,5.27328273058259e-11,7.08014657992295e-10,"1510"
1.65967429324058,4.78405297482005,1.58315970403536e-14,3.10498832449497e-13,"6823"
1.65880123602913,2.31610745578918,3.89063933989251e-05,0.000234116601799871,"164"
1.65739136283457,6.26334560985482,1.21148199680604e-17,3.14637287405782e-16,"17142"
1.65594297778015,4.51621028371814,1.09936417677921e-13,1.98021147022327e-12,"4468"
1.65537897472753,4.62448149028972,4.91252570531659e-14,9.20674240033913e-13,"11596"
1.65380884951012,1.91944382099792,0.00284234377776533,0.010981256943605,"6149"
1.6486885106304,2.43302592968736,1.28416526710349e-05,8.49473086967238e-05,"11789"
1.64799878581194,3.3829781469343,1.46403197789411e-09,1.66634574941964e-08,"11857"
1.64634452696085,4.55679956370264,1.24301738300817e-13,2.22209840079191e-12,"11843"
1.64605966794361,3.33637884696242,3.02342833245903e-09,3.31407545564288e-08,"13367"
1.64496900778528,6.71455619158866,5.08658911258521e-18,1.36589666622956e-16,"10776"
1.64496879436351,2.0565173265746,0.00101596818643287,0.00444632457801476,"13088"
1.64384030426888,4.14987551913062,2.27044718148194e-12,3.54769051361602e-11,"7127"
1.64103061569521,5.22498661612259,1.69047465897507e-15,3.65115601827552e-14,"9115"
1.63860237953131,4.60137038023501,1.19962250239127e-13,2.15059803662872e-12,"8121"
1.63537185928702,2.94965249180277,1.18051959362538e-07,1.05717757004613e-06,"8282"
1.63451557921063,2.03394291664498,0.000552684356951025,0.00258568568672134,"15241"
1.62975414591825,3.50286825781061,8.01683530915577e-10,9.42996396185392e-09,"8259"
1.62629785007027,2.62894825741182,3.0756131073074e-06,2.24233927965556e-05,"1129"
1.62615453339163,5.94387827086288,1.00465700264997e-16,2.42664290016662e-15,"11456"
1.62210919801459,2.34838911307783,4.68387537153978e-05,0.00027717345518729,"13215"
1.62159610525109,2.08327825136079,0.000540082260199596,0.00253422187589949,"18581"
1.62089850009075,3.48861669928217,1.36219387188311e-09,1.55884572981922e-08,"560"
1.62000187020984,2.08610146314054,0.000509827759590575,0.00241313388577089,"8845"
1.61931897464153,3.45228206447113,2.14202261960697e-09,2.39072894963188e-08,"6778"
1.61435682344778,5.00579390934546,1.63411613525176e-14,3.19173815100357e-13,"8584"
1.61434048293234,2.79745533833236,8.21785373018749e-07,6.54871472342629e-06,"10395"
1.6117780953727,3.54765864592936,6.53170138480087e-10,7.75997188926436e-09,"3423"
1.6098292519441,2.57967051712834,4.58196349902185e-06,3.23618218113578e-05,"2959"
1.60834052155203,2.99265091809662,1.60076744876273e-07,1.41417263912333e-06,"7253"
1.6067857040376,6.43770888165789,4.79564246253713e-17,1.18859458484058e-15,"3116"
1.60670680917379,1.93972025335746,0.0017070746593936,0.00704539400186686,"14442"
1.60578568568024,6.62773898504139,2.89151086538934e-17,7.27090513634656e-16,"10617"
1.60529573799634,11.9837052963982,6.3451576721079e-19,1.80875102710163e-17,"15318"
1.60265687350209,3.88020375275047,6.07073503780065e-11,8.10498626530557e-10,"8338"
1.60191405044415,4.75731947484172,6.97917871358904e-14,1.2864049308494e-12,"9579"
1.60146177709297,4.52146515036776,3.23310007936453e-13,5.48039330417283e-12,"5823"
1.60007812848724,11.4688395586841,8.17817224107553e-19,2.32081614345021e-17,"15410"
1.59876797007783,6.98781379220964,1.66894133818212e-17,4.27595834080804e-16,"7119"
1.59861345944542,3.24540431718848,1.4243086231339e-08,1.44062329303128e-07,"32"
1.59749021649752,6.48817246810458,5.85577476519769e-17,1.44379070022439e-15,"475"
1.59743630180184,2.13442916963255,0.00048387262607374,0.00230406867469525,"316"
1.5964987742177,5.00291476278291,2.56724420559142e-14,4.90827102146557e-13,"7672"
1.59256241718039,4.84603576575196,5.13349763186106e-14,9.59246580126793e-13,"13528"
1.5908799327083,3.47797776796825,1.9046663668349e-09,2.14074340376038e-08,"6946"
1.59036595926315,3.42372813546832,2.78751985996162e-09,3.07323255176373e-08,"9823"
1.5886225888238,2.89175915675481,6.30459309459045e-07,5.09113993623138e-06,"6273"
1.58853253203532,3.71009005737447,3.91765566621447e-10,4.77385704897829e-09,"3814"
1.58826608194816,3.11788408338507,7.5211467053594e-08,6.91776323557124e-07,"8716"
1.58775720897534,6.92633451526146,3.15583280935942e-17,7.89373990588784e-16,"2464"
1.58679881079395,2.07214933570663,0.000720160093785503,0.00328107496532704,"11662"
1.58567309708554,4.98247282046728,4.04427950890443e-14,7.60957844167993e-13,"9052"
1.58543821234225,5.10325617928468,1.97937813325048e-14,3.82283762561142e-13,"2248"
1.58517316843562,4.31968835465851,2.23949190417167e-12,3.50220377270998e-11,"7258"
1.58516169207772,8.54632825409678,2.9228394255554e-18,7.91584971386153e-17,"15630"
1.58343638978177,1.86355939145961,0.00286848622461681,0.0110575047663655,"12357"
1.5827558778453,2.88496345751285,7.04872627279861e-07,5.6583538388618e-06,"13611"
1.57962565483685,1.66912359973186,0.0164161079769876,0.0492898639796158,"15938"
1.57843498719466,3.47622551522379,1.85217752304774e-09,2.08562219899533e-08,"7342"
1.57793569388882,3.16549411846885,3.72617774401466e-08,3.57460760334099e-07,"610"
1.57785200206809,2.44179915342478,3.11472577496514e-05,0.000190936612327133,"12350"
1.57586900306472,6.0162388274403,5.22125691688229e-16,1.18713248583246e-14,"7183"
1.57314087448143,4.49828262677054,1.22626164181312e-12,1.96129547344753e-11,"9821"
1.57288464469887,7.70194814505704,8.61792656000124e-18,2.26295070182052e-16,"13566"
1.57285899232147,3.13612373508441,4.41528586374463e-08,4.17867408390787e-07,"11190"
1.57008003730005,2.01195430699624,0.000953441692706449,0.00420955593861208,"16739"
1.56895001830481,6.78708830755398,8.18293485597403e-17,1.99939534415273e-15,"2833"
1.5662284224631,5.91736404545031,8.39643356375539e-16,1.85788218191021e-14,"13425"
1.56158779541835,3.76150121372462,3.88655815232978e-10,4.74205054768514e-09,"4772"
1.56108807184548,4.12269306128472,1.49464436958387e-11,2.13834388519591e-10,"6841"
1.56096747532587,3.37185258988237,7.80766184549024e-09,8.16236013968239e-08,"3684"
1.5607289453625,3.17290045115706,6.20207438159315e-08,5.76058621010499e-07,"17763"
1.5605058195083,2.56365854228852,7.48314871393074e-06,5.13806793251266e-05,"13056"
1.55993914924856,5.06864263886392,5.57549369917101e-14,1.03877083296135e-12,"7726"
1.55983977058354,5.9740034858703,1.02167790723444e-15,2.24011796061386e-14,"2469"
1.55870486793809,5.09679677394457,3.65914660360046e-14,6.90545708442891e-13,"9826"
1.55809045248687,2.23027894115004,0.000353814603408737,0.00174381366711186,"3216"
1.55790528774798,5.48758816111705,6.05001317149168e-15,1.23904530809892e-13,"15516"
1.55654187286325,3.01309323286083,1.8715425149491e-07,1.6366298777664e-06,"12920"
1.55612571809449,3.9286212895572,9.70147441863793e-11,1.26847446169312e-09,"7773"
1.55576483986945,5.35371971781638,1.61996318505563e-14,3.16735335409693e-13,"7361"
1.55550699649242,2.19756737790116,0.000264952225787911,0.00135072986213306,"16174"
1.5546965936353,3.64334954774168,6.52337233859569e-10,7.75492948329613e-09,"10158"
1.55390817229761,10.8404977305046,6.13844265176232e-18,1.64138498230574e-16,"13526"
1.55105793779268,2.73623119602128,2.06939222185631e-06,1.5565535393004e-05,"7793"
1.55040709814454,4.37114561305105,4.48904349826668e-12,6.84534062767815e-11,"2425"
1.5493523454204,2.79019423538534,2.4367380520203e-06,1.81204355337272e-05,"4014"
1.5477409561516,1.7400172654115,0.0153835459890521,0.0466539455417091,"17727"
1.54685354881715,1.69070364095565,0.00896365199879351,0.0295802074043273,"16794"
1.5467448373281,4.38062014149279,3.43936356837108e-12,5.321623255544e-11,"17030"
1.54459351399171,3.09284245768845,1.67204076282717e-07,1.47097747369202e-06,"5698"
1.54330398031578,2.90574532933796,9.72362233896449e-07,7.6650668363215e-06,"14987"
1.54287172628212,2.81354488716268,1.08093950483632e-06,8.45036998866262e-06,"17784"
1.53971984614203,5.71529737821235,4.83543830070117e-15,9.97834740639258e-14,"3030"
1.53971517951411,5.00407287566739,1.56030486148611e-13,2.76586253924498e-12,"5624"
1.53741598906055,1.6792905408964,0.0116118512364713,0.0368339174142701,"18684"
1.5367815856641,3.984844905095,1.02278215863414e-10,1.33362082978497e-09,"11937"
1.53627652745092,2.53623744809544,1.59386894059254e-05,0.000103664274878895,"3028"
1.53553857768401,4.24732455554399,1.14441998520955e-11,1.6585353755117e-10,"4291"
1.53543848798403,9.3148412671814,1.72819155383351e-17,4.41584342523945e-16,"13571"
1.531252172314,2.72721960201915,2.63776656492507e-06,1.9455321769659e-05,"4352"
1.52659560692105,3.18798850723806,8.11879409968183e-08,7.42820751722697e-07,"2339"
1.5262247583618,2.98107341924266,4.82978195405572e-07,3.96426331161901e-06,"16389"
1.52616392388303,1.85813934546148,0.012833474065717,0.0400268613664592,"10554"
1.52527619854973,3.52398088517414,5.08084414808515e-09,5.41300932387186e-08,"13646"
1.51975419939494,5.06406777098262,1.76329940548148e-13,3.09678438603754e-12,"11337"
1.51954858217671,6.44812974129541,1.02182889327975e-15,2.24011796061386e-14,"12501"
1.51655510744479,3.27256104705526,4.14987144125291e-08,3.94518324047003e-07,"9215"
1.5131000838259,4.47593880544904,6.2359741357048e-12,9.36629501316105e-11,"3287"
1.51274013618028,4.38385320199995,1.08756262278549e-11,1.58217443628985e-10,"10236"
1.51268160196768,4.22105696422235,2.13616785852328e-11,2.99476685920118e-10,"62"
1.51253316162523,5.52158623799727,3.40519026716099e-14,6.43899773128002e-13,"5614"
1.50781145748931,5.34879571200581,7.07173114905967e-14,1.30146477023875e-12,"3096"
1.50720845825753,3.41416945356283,1.43010760407138e-08,1.44517912653544e-07,"8758"
1.50673345437718,3.8369151565689,4.50673306931595e-10,5.44970237713142e-09,"4665"
1.50240586758255,4.46271628241645,7.11493581261135e-12,1.06126831500796e-10,"1076"
1.49970078183515,4.07673257524712,1.411692497289e-10,1.81210155923135e-09,"7201"
1.49900950083645,4.43283059551414,9.02560399667737e-12,1.32933352891327e-10,"14304"
1.49852386639332,2.74220427727641,3.99850043488063e-06,2.85167283081175e-05,"12808"
1.49782940001621,3.76547991439387,1.10844457108699e-09,1.28081680962182e-08,"11936"
1.49718765726598,5.44780474481979,6.32999954418413e-14,1.17358438814781e-12,"976"
1.49661561725578,2.05127007775845,0.00127693618086173,0.00544900728111036,"7926"
1.49508317296711,3.13070919852588,2.1748648214022e-07,1.87510484261221e-06,"12756"
1.49461378933391,3.88827077643953,3.86463636904238e-10,4.72137203772648e-09,"7633"
1.49086786056405,3.51354646663105,1.27718841001688e-08,1.29943311705094e-07,"1655"
1.48659498366909,9.8933641960144,1.13090536381788e-16,2.72119623980766e-15,"13578"
1.48474562483445,4.16451159075134,9.54264094304677e-11,1.24856676983972e-09,"2448"
1.48437636921013,3.21428449948049,7.70257017540484e-08,7.07466351137208e-07,"4996"
1.48354312144864,7.00791432761537,1.22068051167101e-15,2.6637493694338e-14,"3726"
1.48184925010034,2.43387867958612,9.25463647214105e-05,0.000517371240941101,"17642"
1.47699985134017,6.55407344646638,4.6936419610187e-15,9.69627776169098e-14,"3658"
1.47698586794998,3.8694775310595,7.40217597930375e-10,8.74488556111274e-09,"717"
1.47573428305146,3.72650990598847,2.20573518792399e-09,2.45750484405734e-08,"6887"
1.47463987941881,2.19615578095215,0.000835425947796636,0.00373453299244623,"7047"
1.47447187637035,2.1708829861026,0.000585104983851413,0.00272326994812922,"189"
1.47341417060182,3.41892849744153,2.34053253435658e-08,2.31794523551172e-07,"2707"
1.47320213963988,2.91209659365382,1.75571953810722e-06,1.33543010540728e-05,"12382"
1.47279231787163,4.9931861351724,8.00666537287414e-13,1.30589812804137e-11,"5224"
1.47276368538492,6.175954583861,1.22140374993952e-14,2.42555964357759e-13,"3305"
1.47002901131455,4.88930911068314,1.9940083464285e-12,3.13639175285377e-11,"3402"
1.46847808356479,4.29521029605293,4.78747686772984e-11,6.45986128883092e-10,"8805"
1.4679726889382,2.25058846474006,0.000526355940972262,0.00248085092834121,"11838"
1.46660648531435,4.98642996541697,1.32423687495338e-12,2.1108847246843e-11,"3874"
1.46631756030813,2.23462553973951,0.000319599296758126,0.00159421772174278,"5752"
1.46573651041887,5.13695493041949,6.90754045949668e-13,1.13344559743772e-11,"3774"
1.46531848267424,6.46739285837182,7.51960688538082e-15,1.51940381878927e-13,"124"
1.4647903559386,6.34348733059209,9.44285338501096e-15,1.88509538921591e-13,"10612"
1.46411407712759,5.55338302058952,1.26606896067127e-13,2.25905255811504e-12,"4949"
1.46406267025138,2.00652191344868,0.00353858847105802,0.0132898322696412,"8430"
1.46123796521731,1.96921750314009,0.00298327715638707,0.011432684056118,"16176"
1.4566308679694,3.42900652024746,3.2057475224933e-08,3.10515901604772e-07,"10164"
1.45632895123316,4.56467634654663,1.50402273420827e-11,2.14852307065042e-10,"3189"
1.45567918424979,2.0961525762551,0.00122670430038795,0.00525948083623877,"5680"
1.45375329239563,8.93188718963035,5.41770076858857e-16,1.22738722066413e-14,"15350"
1.45341501692923,2.58436253656482,2.52756562666603e-05,0.000157837234615602,"13356"
1.453394811211,5.72816031100978,8.23776498192617e-14,1.50234359444638e-12,"12291"
1.4533485985641,9.39218156932692,4.89842709475366e-16,1.11640622321606e-14,"2246"
1.45265682355185,7.23953391789284,2.82761771071604e-15,5.96470247088267e-14,"8160"
1.45201766733398,3.58775074771654,1.23296074643576e-08,1.25578110359887e-07,"7746"
1.45191815395077,7.13736548600808,3.42301062716978e-15,7.15703268246897e-14,"12462"
1.44975868426465,2.04821614647647,0.00135190126347245,0.00573154209178752,"12975"
1.44958852088279,5.65875648673009,1.21734966326982e-13,2.18031918463938e-12,"691"
1.44944591667552,2.29886335606324,0.000447787930522362,0.00214703269288874,"5882"
1.44936862649026,3.07060301810597,6.40950252410147e-07,5.17365669303004e-06,"779"
1.4492658155266,2.37184643071546,0.000174370970717608,0.000925477461301029,"7693"
1.44770285834875,3.01851986415357,6.88231456665167e-07,5.52944316749395e-06,"16527"
1.44750029421293,2.56933067117597,3.6854237300896e-05,0.000222969310120303,"18895"
1.44720104605517,2.68142636638118,2.08149548600167e-05,0.000132164802686528,"12323"
1.44516602995639,5.41643477307152,3.27905342986304e-13,5.55333000588312e-12,"6859"
1.44493352327743,4.46850019951774,3.6974862500295e-11,5.0501278026482e-10,"5852"
1.44361286581771,5.43306997093896,3.52544243395631e-13,5.94409632403735e-12,"6620"
1.44194721638262,5.58792064770994,2.16037356953328e-13,3.75936683937573e-12,"12773"
1.44145307833603,15.5866502089448,5.5895087781255e-16,1.26329552562753e-14,"13525"
1.43971039484976,2.89497636818151,2.89031146607639e-06,2.11699703639893e-05,"11749"
1.43960034356366,4.43719802696759,3.81266664633252e-11,5.19622945302389e-10,"2534"
1.43944865631822,9.11603929044726,9.07658620177218e-16,1.99674378957873e-14,"13532"
1.43938125046819,3.1291022448918,4.77127106322034e-07,3.92132385866832e-06,"8850"
1.43823296740233,7.4279385785443,3.83886640728576e-15,7.97383793679651e-14,"8023"
1.43777196636621,1.82536272963078,0.00797203328793884,0.0267353916218899,"12318"
1.43463006085419,2.10577625983741,0.000986555228197863,0.00433659435224275,"6400"
1.43450526680163,2.27326776731418,0.00032287400368261,0.00160928405353488,"1525"
1.43304427270364,4.86958126794405,5.69099587938138e-12,8.57488545794092e-11,"6857"
1.43253412126965,3.98023587545663,9.80624631490576e-10,1.14005870354247e-08,"7486"
1.43116609366671,3.56844909995874,2.2998151755526e-08,2.2839316985503e-07,"6877"
1.43102526200369,2.26167534694618,0.000454728532700288,0.00217840554966313,"15121"
1.42930864054836,2.49685501735199,0.000101171044317588,0.000561289385262832,"10903"
1.42709369587059,3.17709906399432,4.31845761541876e-07,3.56926068039726e-06,"16760"
1.42699481413402,3.05734457373876,9.47979031563632e-07,7.48331888325802e-06,"10289"
1.42674684760142,3.13786779319989,3.82479861493661e-07,3.19181545954161e-06,"5221"
1.42538912757596,7.02998273892777,1.11682488956768e-14,2.22486049616395e-13,"10642"
1.42422145478927,2.4714937360415,8.52758632701877e-05,0.000480119295428385,"10209"
1.42333129446274,2.98074929983538,2.0258154078974e-06,1.52801372741089e-05,"10018"
1.42298751382853,3.57852461485344,2.7522507027649e-08,2.6933752367006e-07,"1313"
1.42080017317592,6.95503528344852,1.42560888086715e-14,2.80177894443715e-13,"14770"
1.41963233284447,4.1217136236795,4.38687401587957e-10,5.3149204334061e-09,"8303"
1.41924790427845,3.05153185585278,1.15267774814163e-06,8.96868321658559e-06,"3801"
1.41904148061426,2.09242222835094,0.00144378441799098,0.00607766012761835,"16530"
1.41858006729754,2.49725009654228,0.000101171044317588,0.000561289385262832,"15215"
1.41830977423831,2.80482936638289,7.82999244784315e-06,5.36651287445134e-05,"13888"
1.41818549938808,6.39576201843731,5.02688849582745e-14,9.4117828494363e-13,"46"
1.4128288485971,10.6960231223133,2.01470806547892e-15,4.30924452728901e-14,"14719"
1.41141709808732,5.92077921943942,2.20518272714064e-13,3.82681847118511e-12,"4651"
1.41086853182404,3.27303247464127,1.7396207085262e-07,1.52759940570629e-06,"6475"
1.41057529944979,2.76268747479503,1.11534625701678e-05,7.46908243014588e-05,"3983"
1.41053440173257,2.24633404221798,0.000639401349160377,0.00294994765827698,"1215"
1.40957623684643,6.1852277757727,9.3511343924263e-14,1.69561878166393e-12,"11536"
1.40897838396164,3.21471359265073,4.95637066184688e-07,4.06640868691284e-06,"869"
1.4088140676763,2.21182863662614,0.000587216843699754,0.00273175980829204,"18115"
1.40795051114676,1.80809251200201,0.0119558770394347,0.0377423221805234,"18631"
1.40762378700779,3.16906951616371,5.51517716748551e-07,4.49766488508215e-06,"12314"
1.40604069607832,3.25852586155514,2.47127565997284e-07,2.10504077823484e-06,"6514"
1.40599893971093,4.8685756204111,1.04321810660854e-11,1.52245591664766e-10,"508"
1.40567754536927,5.99091762584315,2.06223254087506e-13,3.59517766653012e-12,"7870"
1.40521818412142,7.02779522778722,2.32477053621737e-14,4.45365980121966e-13,"7884"
1.40502935268257,7.69336908576686,6.52542698950468e-15,1.33209926231985e-13,"2749"
1.40500587469347,3.00099446932114,1.26381403058952e-06,9.80127016778677e-06,"10305"
1.40392157678532,2.39884697634578,0.000207616456394905,0.00108166806384667,"17521"
1.40352163115467,3.61283047858595,2.77402975608529e-08,2.71189263230068e-07,"9102"
1.40229878151186,5.66880231511874,3.77152493180747e-13,6.31971763727844e-12,"10563"
1.40225455832092,4.21636922555794,4.80452891670654e-10,5.79872736704855e-09,"3582"
1.40133390873335,2.96664909988395,3.24420171275646e-06,2.351705594375e-05,"4347"
1.40121922820071,2.03700941385962,0.00495627777603975,0.0177504119181503,"6373"
1.40044459503403,2.47480225768445,0.000175598715294058,0.000931472928152469,"11250"
1.40018008372593,2.15697686456213,0.000801564989861016,0.00360694745970879,"12521"
1.39945891675797,4.21224986779817,3.86165944201851e-10,4.72077298819842e-09,"5666"
1.399457789683,2.64617541022847,2.41013040234476e-05,0.0001510608309294,"14747"
1.39935874076897,5.10851739185132,5.53404468728462e-12,8.38498311158008e-11,"9081"
1.39841842743155,1.88927654928791,0.00606930949742697,0.0212007066805246,"12301"
1.39748161379225,3.8691217332346,5.55847336418453e-09,5.8888179028484e-08,"4184"
1.3960845729345,3.10009483704462,1.11809733660559e-06,8.72465184359109e-06,"7226"
1.39592829049746,4.05088656852305,1.26326568444528e-09,1.4508831832543e-08,"10027"
1.39505114508914,6.16357167535726,1.82018861476846e-13,3.19079232238036e-12,"11542"
1.39481021464917,3.1879241883134,6.07633419064508e-07,4.9193690664988e-06,"8780"
1.39361779876036,4.97562918917631,1.07486310501247e-11,1.5648984699894e-10,"6482"
1.39334013884451,5.47951740843893,1.39341948306685e-12,2.21187866940001e-11,"3329"
1.3922097097615,4.10020275785925,1.28308233511378e-09,1.47275200315206e-08,"10127"
1.39192562092829,4.24520296299347,4.20524696647127e-10,5.11117885137369e-09,"7613"
1.39099953586326,3.4110430844113,1.02935010091288e-07,9.29696083055708e-07,"6581"
1.39072880002209,4.69124871959347,3.59043242156192e-11,4.9109769109044e-10,"6509"
1.38961361312448,9.64269450838856,5.77208121813998e-15,1.18468066947446e-13,"13579"
1.38881609172764,2.7566393075445,1.39687525555517e-05,9.18589425934011e-05,"6810"
1.38865742667593,3.85796098539166,4.93133264138587e-09,5.26554275572052e-08,"1850"
1.38841440263236,5.03127662967805,7.67114101585484e-12,1.14045898344561e-10,"2737"
1.38788645538396,3.98184049227996,1.94614464219336e-09,2.18108359102957e-08,"14616"
1.3860920526168,3.32298733801163,2.42869571339107e-07,2.07230508398784e-06,"14700"
1.38604898119117,10.2196126387172,6.14020892545381e-15,1.25616235398427e-13,"13569"
1.38533372238448,4.44443321826087,1.76034825868441e-10,2.23397136972751e-09,"134"
1.38512008205014,3.19155721053411,5.72149775219671e-07,4.65193296897022e-06,"5967"
1.38368716613675,3.00106579385836,2.45938808953286e-06,1.82674033175983e-05,"16307"
1.38244072658943,5.05032254325281,1.09836348926311e-11,1.59422254156424e-10,"7827"
1.38166376588368,4.61981782271545,6.73891687064836e-11,8.95299767594536e-10,"8553"
1.38065911716949,3.07322333289519,1.2706962373979e-06,9.84659921102008e-06,"11508"
1.38002563706942,4.17075191340351,1.01766551091593e-09,1.18167460090146e-08,"16501"
1.37678750778313,2.30209014639706,0.000407475557008956,0.00197546564091293,"11657"
1.37660418815732,5.11897090721229,1.02257051776612e-11,1.49553366659715e-10,"5694"
1.37570846268159,4.63483187766545,7.55630870174172e-11,9.99697008380255e-10,"11873"
1.3732557273702,6.74856207926536,1.14537622076701e-13,2.05918253326341e-12,"6159"
1.37325193994392,1.89531161105061,0.0163004687413861,0.0489891402651917,"15402"
1.37316893108357,3.69381089918834,1.89266953966228e-08,1.89117532686781e-07,"2681"
1.37254187476528,5.66385861965381,1.42723115497087e-12,2.26365776751228e-11,"3631"
1.37252336564809,3.96435513370574,3.87776597513993e-09,4.17817179557501e-08,"7797"
1.37223960422355,4.25418051543493,9.76148931242973e-10,1.1355507021843e-08,"9460"
1.37200834526322,3.45291798968837,8.66132909031646e-08,7.90327001015234e-07,"11830"
1.36912399646271,4.12995766641339,1.7536275067894e-09,1.97800606003433e-08,"6222"
1.36906969400574,2.42294022353171,0.000301194629433499,0.00151555262120196,"640"
1.36776539983482,1.97138271798075,0.00814942316230316,0.0272329463997385,"15769"
1.36542672992565,3.04921265514735,2.40841093546011e-06,1.79168031386012e-05,"10383"
1.36528328784473,8.60577386222138,2.01675793197828e-14,3.88317944610625e-13,"4186"
1.36142786840496,4.33868973169662,5.61609887175355e-10,6.70576333837994e-09,"10944"
1.36015285877444,10.0197346676762,1.71304568648889e-14,3.33560742133246e-13,"13535"
1.35880670193591,8.03948363534232,3.18337809585518e-14,6.03158015467171e-13,"2152"
1.35834226948302,2.28683426003668,0.000593803359987938,0.00275834518947174,"16661"
1.35753581291507,8.77423492046661,2.48437895786574e-14,4.75463049547189e-13,"13529"
1.35691566899289,5.98840971383062,1.0185846315278e-12,1.64158142865495e-11,"2784"
1.35399225701815,6.52541346953061,3.03081050370873e-13,5.14668492065386e-12,"12458"
1.35350123567401,3.21182337259596,1.06371903589367e-06,8.33114929721179e-06,"5620"
1.35326552929425,2.16653099148117,0.00168075812177322,0.00694886605876842,"11464"
1.35086955914526,2.58962303999257,0.000104654123603771,0.000578921485028436,"14958"
1.35028363149284,2.82511670952358,9.89723276241699e-06,6.68917636149827e-05,"3642"
1.35010760528616,3.07831650642226,2.09758644927045e-06,1.57648975513807e-05,"11079"
1.34989141221476,3.94151859949053,8.04219840572522e-09,8.38907344685128e-08,"4660"
1.34976053161956,4.90055913600728,4.40886229823227e-11,5.97873219513855e-10,"5039"
1.34949652135962,2.83754314766276,1.37323984127391e-05,9.03672734370368e-05,"11800"
1.34822949481262,9.4345860434068,3.02744090010259e-14,5.74759654884477e-13,"13570"
1.34815277492492,3.45964426993106,2.19753520106496e-07,1.89379054889779e-06,"261"
